자치구,화재건수,인명피해,재산피해,날짜
광진구,0,0,0,20150618
구로구,0,0,0,20150618
금천구,0,0,0,20150618
노원구,1,0,0,20150618
도봉구,2,0,108,20150618
동대문구,0,0,0,20150618
동작구,0,0,0,20150618
마포구,0,0,0,20150618
서대문구,1,0,44,20150618
서초구,0,0,0,20150618
성동구,0,0,0,20150618
성북구,1,0,31,20150618
송파구,1,0,70,20150618
양천구,1,0,13685,20150618
영등포구,1,0,22,20150618
용산구,0,0,0,20150618
은평구,0,0,0,20150618
종로구,1,0,330,20150618
중구,0,0,0,20150618
중랑구,1,0,33,20150618
강남구,4,0,2403,20150619
강동구,5,0,4489,20150619
강북구,0,0,0,20150619
강서구,1,0,2640,20150619
관악구,0,0,0,20150619
광진구,0,0,0,20150619
구로구,2,0,38,20150619
금천구,0,0,0,20150619
노원구,0,0,0,20150619
도봉구,1,0,438,20150619
동대문구,0,0,0,20150619
동작구,1,0,735,20150619
마포구,0,0,0,20150619
서대문구,1,0,440,20150619
서초구,0,0,0,20150619
성동구,1,0,8598,20150619
성북구,0,0,0,20150619
송파구,0,0,0,20150619
양천구,1,0,455,20150619
영등포구,0,0,0,20150619
용산구,2,0,2151,20150619
은평구,0,0,0,20150619
종로구,0,0,0,20150619
중구,0,0,0,20150619
중랑구,1,0,57,20150619
강남구,2,0,405,20150620
강동구,0,0,0,20150620
강북구,0,0,0,20150620
강서구,0,0,0,20150620
관악구,0,0,0,20150620
광진구,1,0,60,20150620
구로구,0,0,0,20150620
금천구,0,0,0,20150620
노원구,0,0,0,20150620
도봉구,0,0,0,20150620
동대문구,0,0,0,20150620
동작구,0,0,0,20150620
마포구,0,0,0,20150620
서대문구,2,0,5,20150620
서초구,0,0,0,20150620
성동구,0,0,0,20150620
성북구,0,0,0,20150620
송파구,4,0,2309,20150620
양천구,2,0,121,20150620
영등포구,1,0,43106,20150620
용산구,0,0,0,20150620
은평구,0,0,0,20150620
종로구,0,0,0,20150620
중구,1,0,50,20150620
중랑구,0,0,0,20150620
강남구,0,0,0,20150621
강동구,0,0,0,20150621
강북구,0,0,0,20150621
강서구,0,0,0,20150621
관악구,1,0,30,20150621
광진구,0,0,0,20150621
구로구,1,0,330,20150621
금천구,1,0,11,20150621
노원구,1,0,15,20150621
도봉구,2,1,2932,20150621
동대문구,2,0,153,20150621
동작구,1,0,29,20150621
마포구,0,0,0,20150621
서대문구,0,0,0,20150621
서초구,0,0,0,20150621
성동구,2,0,4872,20150621
성북구,1,0,44,20150621
송파구,0,0,0,20150621
양천구,0,0,0,20150621
영등포구,2,0,2050,20150621
용산구,1,0,110,20150621
은평구,0,0,0,20150621
종로구,0,0,0,20150621
중구,1,0,220,20150621
중랑구,1,0,3199,20150621
강남구,2,0,1001,20150622
강동구,0,0,0,20150622
강북구,0,0,0,20150622
강서구,0,0,0,20150622
관악구,1,0,230,20150622
광진구,1,0,150,20150622
구로구,0,0,0,20150622
금천구,0,0,0,20150622
노원구,0,0,0,20150622
도봉구,0,0,0,20150622
동대문구,0,0,0,20150622
동작구,0,0,0,20150622
마포구,1,0,137,20150622
서대문구,0,0,0,20150622
서초구,0,0,0,20150622
성동구,0,0,0,20150622
성북구,1,0,46,20150622
송파구,0,0,0,20150622
양천구,1,0,12,20150622
영등포구,2,0,16862,20150622
용산구,0,0,0,20150622
은평구,0,0,0,20150622
종로구,1,0,300,20150622
중구,0,0,0,20150622
중랑구,1,0,88,20150622
강남구,1,0,107,20150623
강동구,2,0,204,20150623
강북구,0,0,0,20150623
강서구,1,0,150,20150623
관악구,1,0,223,20150623
광진구,1,0,127,20150623
구로구,1,0,321,20150623
금천구,0,0,0,20150623
노원구,2,0,100,20150623
도봉구,0,0,0,20150623
동대문구,0,0,0,20150623
동작구,0,0,0,20150623
마포구,1,0,24306,20150623
서대문구,0,0,0,20150623
서초구,0,0,0,20150623
성동구,0,0,0,20150623
성북구,1,0,249,20150623
송파구,1,0,71,20150623
양천구,1,0,19,20150623
영등포구,0,0,0,20150623
용산구,1,0,34230,20150623
은평구,0,0,0,20150623
종로구,1,0,50,20150623
중구,0,0,0,20150623
중랑구,0,0,0,20150623
강남구,4,1,13483,20150624
강동구,1,0,49,20150624
강북구,0,0,0,20150624
강서구,0,0,0,20150624
관악구,0,0,0,20150624
광진구,0,0,0,20150624
구로구,1,0,2752,20150624
금천구,0,0,0,20150624
노원구,0,0,0,20150624
도봉구,0,0,0,20150624
동대문구,2,0,34,20150624
동작구,0,0,0,20150624
마포구,0,0,0,20150624
서대문구,1,0,42,20150624
서초구,0,0,0,20150624
성동구,1,0,1100,20150624
성북구,0,0,0,20150624
송파구,1,0,59535,20150624
양천구,1,0,16,20150624
영등포구,0,0,0,20150624
용산구,0,0,0,20150624
은평구,0,0,0,20150624
종로구,0,0,0,20150624
중구,2,0,484,20150624
중랑구,0,0,0,20150624
강남구,0,0,0,20150625
강동구,1,0,48,20150625
강북구,0,0,0,20150625
강서구,1,0,465,20150625
관악구,2,0,150,20150625
광진구,1,0,59,20150625
구로구,0,0,0,20150625
금천구,0,0,0,20150625
노원구,0,0,0,20150625
도봉구,0,0,0,20150625
동대문구,0,0,0,20150625
동작구,0,0,0,20150625
마포구,0,0,0,20150625
서대문구,0,0,0,20150625
서초구,2,0,13196,20150625
성동구,1,0,4950,20150625
성북구,1,0,323,20150625
송파구,1,0,11,20150625
양천구,1,0,67,20150625
영등포구,1,0,1920,20150625
용산구,0,0,0,20150625
은평구,0,0,0,20150625
종로구,2,0,363,20150625
중구,1,0,50,20150625
중랑구,0,0,0,20150625
강남구,4,0,10439,20150626
강동구,1,0,53,20150626
강북구,1,0,50,20150626
강서구,2,0,6237,20150626
관악구,1,0,96,20150626
광진구,1,0,3080,20150626
구로구,0,0,0,20150626
금천구,1,0,2006,20150626
노원구,1,0,11733,20150626
도봉구,0,0,0,20150626
동대문구,0,0,0,20150626
동작구,1,0,22,20150626
마포구,1,0,405,20150626
서대문구,1,0,0,20150626
서초구,1,0,30,20150626
성동구,1,0,1218,20150626
성북구,0,0,0,20150626
송파구,2,0,1993,20150626
양천구,0,0,0,20150626
영등포구,2,0,1212,20150626
용산구,1,0,11,20150626
은평구,0,0,0,20150626
종로구,0,0,0,20150626
중구,1,0,315,20150626
중랑구,0,0,0,20150626
강남구,2,0,105,20150627
강동구,0,0,0,20150627
강북구,0,0,0,20150627
강서구,0,0,0,20150627
관악구,1,0,99,20150627
광진구,1,0,91444,20150627
구로구,2,0,36,20150627
금천구,0,0,0,20150627
노원구,0,0,0,20150627
도봉구,0,0,0,20150627
동대문구,0,0,0,20150627
동작구,1,0,440,20150627
마포구,0,0,0,20150627
서대문구,0,0,0,20150627
서초구,0,0,0,20150627
성동구,1,0,1320,20150627
성북구,0,0,0,20150627
송파구,0,0,0,20150627
양천구,0,0,0,20150627
영등포구,0,0,0,20150627
용산구,0,0,0,20150627
은평구,2,0,202,20150627
종로구,2,0,8960,20150627
중구,1,0,22,20150627
중랑구,0,0,0,20150627
강남구,2,0,4971,20150628
강동구,0,0,0,20150628
강북구,1,0,44,20150628
강서구,2,0,31,20150628
관악구,0,0,0,20150628
광진구,0,0,0,20150628
구로구,0,0,0,20150628
금천구,1,0,1213,20150628
노원구,0,0,0,20150628
도봉구,1,0,53,20150628
동대문구,0,0,0,20150628
동작구,0,0,0,20150628
마포구,0,0,0,20150628
서대문구,1,0,20,20150628
서초구,1,0,20,20150628
성동구,0,0,0,20150628
성북구,0,0,0,20150628
송파구,0,0,0,20150628
양천구,0,0,0,20150628
영등포구,0,0,0,20150628
용산구,0,0,0,20150628
은평구,0,0,0,20150628
종로구,1,0,30,20150628
중구,0,0,0,20150628
중랑구,0,0,0,20150628
강남구,0,0,0,20150629
강동구,0,0,0,20150629
강북구,0,0,0,20150629
강서구,1,0,29,20150629
관악구,0,0,0,20150629
광진구,1,0,38,20150629
구로구,1,0,460,20150629
금천구,0,0,0,20150629
노원구,0,0,0,20150629
도봉구,0,0,0,20150629
동대문구,1,0,11,20150629
동작구,1,0,37,20150629
마포구,0,0,0,20150629
서대문구,0,0,0,20150629
서초구,1,0,12,20150629
성동구,0,0,0,20150629
성북구,1,0,1967,20150629
송파구,0,0,0,20150629
양천구,0,0,0,20150629
영등포구,2,0,9715,20150629
용산구,1,0,0,20150629
은평구,0,0,0,20150629
종로구,0,0,0,20150629
중구,0,0,0,20150629
중랑구,0,0,0,20150629
강남구,1,0,2627,20150630
강동구,0,0,0,20150630
강북구,0,0,0,20150630
강서구,0,0,0,20150630
관악구,0,0,0,20150630
광진구,0,0,0,20150630
구로구,0,0,0,20150630
금천구,0,0,0,20150630
노원구,2,0,116,20150630
도봉구,0,0,0,20150630
동대문구,0,0,0,20150630
동작구,0,0,0,20150630
마포구,0,0,0,20150630
서대문구,1,0,38,20150630
서초구,2,0,226,20150630
성동구,0,0,0,20150630
성북구,0,0,0,20150630
송파구,3,0,664,20150630
양천구,0,0,0,20150630
영등포구,0,0,0,20150630
용산구,1,0,11,20150630
은평구,1,0,17,20150630
종로구,1,0,50,20150630
중구,2,0,382,20150630
중랑구,0,0,0,20150630
강남구,0,0,0,20150701
강동구,0,0,0,20150701
강북구,0,0,0,20150701
강서구,0,0,0,20150701
관악구,0,0,0,20150701
광진구,0,0,0,20150701
구로구,0,0,0,20150701
금천구,0,0,0,20150701
노원구,0,0,0,20150701
도봉구,0,0,0,20150701
동대문구,0,0,0,20150701
동작구,1,0,20,20150701
마포구,0,0,0,20150701
서대문구,1,0,38,20150701
서초구,0,0,0,20150701
성동구,1,0,1097,20150701
성북구,0,0,0,20150701
송파구,1,0,454,20150701
양천구,0,0,0,20150701
영등포구,1,0,200,20150701
용산구,1,0,171,20150701
은평구,0,0,0,20150701
종로구,0,0,0,20150701
중구,0,0,0,20150701
중랑구,0,0,0,20150701
강남구,1,0,150,20150702
강동구,1,0,225,20150702
강북구,0,0,0,20150702
강서구,1,0,3888,20150702
관악구,0,0,0,20150702
광진구,0,0,0,20150702
구로구,1,0,18,20150702
금천구,0,0,0,20150702
노원구,1,0,20,20150702
도봉구,0,0,0,20150702
동대문구,0,0,0,20150702
동작구,0,0,0,20150702
마포구,0,0,0,20150702
서대문구,0,0,0,20150702
서초구,0,0,0,20150702
성동구,0,0,0,20150702
성북구,0,0,0,20150702
송파구,0,0,0,20150702
양천구,0,0,0,20150702
영등포구,2,0,95,20150702
용산구,0,0,0,20150702
은평구,1,0,11,20150702
종로구,3,0,180,20150702
중구,0,0,0,20150702
중랑구,1,0,30,20150702
강남구,0,0,0,20150703
강동구,0,0,0,20150703
강북구,0,0,0,20150703
강서구,0,0,0,20150703
관악구,1,0,990,20150703
광진구,0,0,0,20150703
구로구,2,0,130,20150703
금천구,0,0,0,20150703
노원구,0,0,0,20150703
도봉구,0,0,0,20150703
동대문구,2,0,1040,20150703
동작구,1,0,55,20150703
마포구,0,0,0,20150703
서대문구,1,0,24,20150703
서초구,1,0,1025,20150703
성동구,0,0,0,20150703
성북구,0,0,0,20150703
송파구,0,0,0,20150703
양천구,1,0,1631,20150703
영등포구,1,0,2017,20150703
용산구,3,0,11,20150703
은평구,1,0,36,20150703
종로구,0,0,0,20150703
중구,0,0,0,20150703
중랑구,1,0,227,20150703
강남구,1,0,1552,20150704
강동구,1,0,100,20150704
강북구,1,0,97,20150704
강서구,1,0,0,20150704
관악구,1,0,30,20150704
광진구,0,0,0,20150704
구로구,1,0,11,20150704
금천구,1,0,12,20150704
노원구,1,0,0,20150704
도봉구,2,0,108,20150704
동대문구,1,0,757,20150704
동작구,1,0,2762,20150704
마포구,0,0,0,20150704
서대문구,0,0,0,20150704
서초구,1,0,100,20150704
성동구,1,0,1021,20150704
성북구,0,0,0,20150704
송파구,0,0,0,20150704
양천구,0,0,0,20150704
영등포구,0,0,0,20150704
용산구,0,0,0,20150704
은평구,2,0,21319,20150704
종로구,1,0,2635,20150704
중구,0,0,0,20150704
중랑구,1,0,550,20150704
강남구,0,0,0,20150705
강동구,1,0,66,20150705
강북구,1,0,290,20150705
강서구,1,0,20,20150705
관악구,0,0,0,20150705
광진구,2,0,1058,20150705
구로구,0,0,0,20150705
금천구,0,0,0,20150705
노원구,1,0,0,20150705
도봉구,0,0,0,20150705
동대문구,0,0,0,20150705
동작구,1,0,393,20150705
마포구,0,0,0,20150705
서대문구,1,0,7758,20150705
서초구,1,0,139,20150705
성동구,1,0,402,20150705
성북구,0,0,0,20150705
송파구,0,0,0,20150705
양천구,0,0,0,20150705
영등포구,0,0,0,20150705
용산구,1,0,15,20150705
은평구,1,0,11,20150705
종로구,0,0,0,20150705
중구,0,0,0,20150705
중랑구,0,0,0,20150705
강남구,3,0,736,20150706
강동구,0,0,0,20150706
강북구,0,0,0,20150706
강서구,1,0,20,20150706
관악구,1,0,130,20150706
광진구,0,0,0,20150706
구로구,1,0,45,20150706
금천구,2,0,9709,20150706
노원구,0,0,0,20150706
도봉구,3,0,573,20150706
동대문구,2,0,40,20150706
동작구,1,0,383,20150706
마포구,1,0,9661,20150706
서대문구,1,0,114,20150706
서초구,0,0,0,20150706
성동구,0,0,0,20150706
성북구,0,0,0,20150706
송파구,2,0,435,20150706
양천구,0,0,0,20150706
영등포구,1,0,90,20150706
용산구,0,0,0,20150706
은평구,1,0,1003,20150706
종로구,0,0,0,20150706
중구,0,0,0,20150706
중랑구,1,0,33,20150706
강남구,2,0,216,20150707
강동구,1,0,1612,20150707
강북구,0,0,0,20150707
강서구,2,0,60,20150707
관악구,0,0,0,20150707
광진구,0,0,0,20150707
구로구,0,0,0,20150707
금천구,0,0,0,20150707
노원구,0,0,0,20150707
도봉구,0,0,0,20150707
동대문구,0,0,0,20150707
동작구,1,0,49,20150707
마포구,0,0,0,20150707
서대문구,0,0,0,20150707
서초구,2,0,15133,20150707
성동구,0,0,0,20150707
성북구,0,0,0,20150707
송파구,2,0,5863,20150707
양천구,0,0,0,20150707
영등포구,0,0,0,20150707
용산구,1,0,0,20150707
은평구,1,0,57,20150707
종로구,2,0,2461,20150707
중구,1,0,413,20150707
중랑구,1,2,7166,20150707
강남구,1,0,194,20150708
강동구,1,0,53,20150708
강북구,0,0,0,20150708
강서구,0,0,0,20150708
관악구,1,0,120,20150708
광진구,0,0,0,20150708
구로구,1,0,422,20150708
금천구,0,0,0,20150708
노원구,1,0,404,20150708
도봉구,0,0,0,20150708
동대문구,1,0,19,20150708
동작구,1,0,61,20150708
마포구,0,0,0,20150708
서대문구,1,0,19,20150708
서초구,0,0,0,20150708
성동구,0,0,0,20150708
성북구,1,0,4377,20150708
송파구,1,0,220,20150708
양천구,1,0,385,20150708
영등포구,1,0,352,20150708
용산구,0,0,0,20150708
은평구,1,0,0,20150708
종로구,1,0,55,20150708
중구,0,0,0,20150708
중랑구,0,0,0,20150708
강남구,2,0,273,20150709
강동구,1,0,27,20150709
강북구,0,0,0,20150709
강서구,2,0,115,20150709
관악구,1,0,481,20150709
광진구,1,0,8250,20150709
구로구,1,0,14,20150709
금천구,0,0,0,20150709
노원구,0,0,0,20150709
도봉구,0,0,0,20150709
동대문구,1,0,3051,20150709
동작구,1,0,30,20150709
마포구,1,0,100,20150709
서대문구,1,0,4968,20150709
서초구,0,0,0,20150709
성동구,0,0,0,20150709
성북구,1,0,83,20150709
송파구,1,0,53,20150709
양천구,0,0,0,20150709
영등포구,1,0,2220,20150709
용산구,0,0,0,20150709
은평구,0,0,0,20150709
종로구,0,0,0,20150709
중구,1,0,50,20150709
중랑구,0,0,0,20150709
강남구,1,0,160,20150710
강동구,0,0,0,20150710
강북구,1,0,56,20150710
강서구,1,0,3520,20150710
관악구,1,0,20,20150710
광진구,1,0,402,20150710
구로구,0,0,0,20150710
금천구,0,0,0,20150710
노원구,1,0,77,20150710
도봉구,0,0,0,20150710
동대문구,1,0,1584,20150710
동작구,0,0,0,20150710
마포구,0,0,0,20150710
서대문구,1,0,2156,20150710
서초구,2,0,32,20150710
성동구,0,0,0,20150710
성북구,1,0,0,20150710
송파구,0,0,0,20150710
양천구,2,0,3665,20150710
영등포구,3,0,4759,20150710
용산구,0,0,0,20150710
은평구,1,0,110,20150710
종로구,2,0,41,20150710
중구,0,0,0,20150710
중랑구,1,0,33,20150710
강남구,2,0,100,20150711
강동구,2,0,103,20150711
강북구,0,0,0,20150711
강서구,0,0,0,20150711
관악구,1,0,100,20150711
광진구,1,0,38,20150711
구로구,0,0,0,20150711
금천구,0,0,0,20150711
노원구,0,0,0,20150711
도봉구,2,0,160,20150711
동대문구,1,0,20,20150711
동작구,0,0,0,20150711
마포구,0,0,0,20150711
서대문구,0,0,0,20150711
서초구,0,0,0,20150711
성동구,0,0,0,20150711
성북구,0,0,0,20150711
송파구,0,0,0,20150711
양천구,0,0,0,20150711
영등포구,0,0,0,20150711
용산구,1,0,224,20150711
은평구,1,0,11,20150711
종로구,2,0,100,20150711
중구,0,0,0,20150711
중랑구,0,0,0,20150711
강남구,3,0,2987,20150712
강동구,1,0,78,20150712
강북구,1,0,56,20150712
강서구,0,0,0,20150712
관악구,3,0,542,20150712
광진구,0,0,0,20150712
구로구,1,1,165,20150712
금천구,0,0,0,20150712
노원구,1,0,0,20150712
도봉구,0,0,0,20150712
동대문구,1,0,99,20150712
동작구,2,0,3030,20150712
마포구,0,0,0,20150712
서대문구,0,0,0,20150712
서초구,0,0,0,20150712
성동구,1,0,204,20150712
성북구,0,0,0,20150712
송파구,1,0,4033,20150712
양천구,2,0,102,20150712
영등포구,0,0,0,20150712
용산구,1,0,1100,20150712
은평구,2,0,107,20150712
종로구,0,0,0,20150712
중구,1,0,50,20150712
중랑구,0,0,0,20150712
강남구,2,0,2084,20150713
강동구,0,0,0,20150713
강북구,1,0,12989,20150713
강서구,0,0,0,20150713
관악구,0,0,0,20150713
광진구,1,0,1665,20150713
구로구,1,0,121,20150713
금천구,1,0,451,20150713
노원구,0,0,0,20150713
도봉구,0,0,0,20150713
동대문구,0,0,0,20150713
동작구,2,2,5556,20150713
마포구,1,0,2231,20150713
서대문구,0,0,0,20150713
서초구,0,0,0,20150713
성동구,0,0,0,20150713
성북구,1,0,296,20150713
송파구,0,0,0,20150713
양천구,1,0,1490,20150713
영등포구,0,0,0,20150713
용산구,1,0,1100,20150713
은평구,0,0,0,20150713
종로구,1,0,50,20150713
중구,0,0,0,20150713
중랑구,1,0,35,20150713
강남구,0,0,0,20150714
강동구,1,0,843,20150714
강북구,0,0,0,20150714
강서구,1,0,35,20150714
관악구,2,0,73996,20150714
광진구,1,0,34,20150714
구로구,1,0,77,20150714
금천구,0,0,0,20150714
노원구,1,0,99,20150714
도봉구,0,0,0,20150714
동대문구,0,0,0,20150714
동작구,0,0,0,20150714
마포구,1,0,38,20150714
서대문구,1,0,31,20150714
서초구,3,0,62521,20150714
성동구,0,0,0,20150714
성북구,0,0,0,20150714
송파구,0,0,0,20150714
양천구,0,0,0,20150714
영등포구,0,0,0,20150714
용산구,1,0,11,20150714
은평구,1,0,300,20150714
종로구,0,0,0,20150714
중구,0,0,0,20150714
중랑구,0,0,0,20150714
강남구,1,0,2312,20150715
강동구,1,0,110,20150715
강북구,0,0,0,20150715
강서구,1,0,1100,20150715
관악구,0,0,0,20150715
광진구,3,0,18464,20150715
구로구,0,0,0,20150715
금천구,0,0,0,20150715
노원구,0,0,0,20150715
도봉구,1,0,53,20150715
동대문구,0,0,0,20150715
동작구,0,0,0,20150715
마포구,1,0,823,20150715
서대문구,0,0,0,20150715
서초구,0,0,0,20150715
성동구,1,0,442,20150715
성북구,1,1,231260,20150715
송파구,1,0,11319,20150715
양천구,1,0,68,20150715
영등포구,3,0,819,20150715
용산구,0,0,0,20150715
은평구,1,0,133,20150715
종로구,1,0,11,20150715
중구,1,0,50,20150715
중랑구,0,0,0,20150715
강남구,0,0,0,20150716
강동구,2,0,80,20150716
강북구,0,0,0,20150716
강서구,1,0,20,20150716
관악구,2,0,1408,20150716
광진구,0,0,0,20150716
구로구,0,0,0,20150716
금천구,0,0,0,20150716
노원구,1,0,20,20150716
도봉구,2,0,565,20150716
동대문구,1,0,199,20150716
동작구,2,0,121,20150716
마포구,1,0,31,20150716
서대문구,1,0,88,20150716
서초구,1,0,15,20150716
성동구,1,0,38,20150716
성북구,0,0,0,20150716
송파구,0,0,0,20150716
양천구,1,0,11,20150716
영등포구,2,0,2664,20150716
용산구,2,0,19,20150716
은평구,2,0,1413,20150716
종로구,0,0,0,20150716
중구,0,0,0,20150716
중랑구,0,0,0,20150716
강남구,3,0,6067,20150717
강동구,1,0,0,20150717
강북구,0,0,0,20150717
강서구,0,0,0,20150717
관악구,1,0,124,20150717
광진구,0,0,0,20150717
구로구,1,0,13,20150717
금천구,2,0,855,20150717
노원구,2,0,171,20150717
도봉구,0,0,0,20150717
동대문구,2,0,9659,20150717
동작구,0,0,0,20150717
마포구,0,0,0,20150717
서대문구,1,0,20,20150717
서초구,0,0,0,20150717
성동구,0,0,0,20150717
성북구,0,0,0,20150717
송파구,0,0,0,20150717
양천구,0,0,0,20150717
영등포구,0,0,0,20150717
용산구,1,0,11,20150717
은평구,2,0,217,20150717
종로구,2,0,150,20150717
중구,1,0,101,20150717
중랑구,0,0,0,20150717
강남구,1,0,110,20150718
강동구,1,0,30,20150718
강북구,2,0,312,20150718
강서구,1,0,0,20150718
관악구,1,0,135,20150718
광진구,0,0,0,20150718
구로구,2,0,4784,20150718
금천구,1,0,17,20150718
노원구,4,0,8359,20150718
도봉구,0,0,0,20150718
동대문구,0,0,0,20150718
동작구,0,0,0,20150718
마포구,0,0,0,20150718
서대문구,1,0,0,20150718
서초구,2,0,150,20150718
성동구,0,0,0,20150718
성북구,1,0,151,20150718
송파구,0,0,0,20150718
양천구,0,0,0,20150718
영등포구,2,0,50,20150718
용산구,0,0,0,20150718
은평구,0,0,0,20150718
종로구,1,0,220,20150718
중구,0,0,0,20150718
중랑구,0,0,0,20150718
강남구,1,0,394,20150719
강동구,0,0,0,20150719
강북구,1,0,363,20150719
강서구,0,0,0,20150719
관악구,0,0,0,20150719
광진구,0,0,0,20150719
구로구,0,0,0,20150719
금천구,2,0,214,20150719
노원구,1,0,11,20150719
도봉구,0,0,0,20150719
동대문구,0,0,0,20150719
동작구,0,0,0,20150719
마포구,0,0,0,20150719
서대문구,2,0,42,20150719
서초구,1,0,100,20150719
성동구,0,0,0,20150719
성북구,1,0,57,20150719
송파구,0,0,0,20150719
양천구,0,0,0,20150719
영등포구,0,0,0,20150719
용산구,1,0,12,20150719
은평구,1,0,166,20150719
종로구,1,0,50,20150719
중구,1,0,66,20150719
중랑구,0,0,0,20150719
강남구,0,0,0,20150720
강동구,0,0,0,20150720
강북구,1,0,110,20150720
강서구,1,0,20,20150720
관악구,0,0,0,20150720
광진구,0,0,0,20150720
구로구,1,0,119,20150720
금천구,0,0,0,20150720
노원구,0,0,0,20150720
도봉구,0,0,0,20150720
동대문구,0,0,0,20150720
동작구,0,0,0,20150720
마포구,1,0,29,20150720
서대문구,0,0,0,20150720
서초구,0,0,0,20150720
성동구,0,0,0,20150720
성북구,0,0,0,20150720
송파구,1,0,470,20150720
양천구,0,0,0,20150720
영등포구,1,0,1513,20150720
용산구,1,0,16,20150720
은평구,0,0,0,20150720
종로구,0,0,0,20150720
중구,1,0,55,20150720
중랑구,1,0,2200,20150720
강남구,2,0,410,20150721
강동구,0,0,0,20150721
강북구,0,0,0,20150721
강서구,1,0,363,20150721
관악구,0,0,0,20150721
광진구,0,0,0,20150721
구로구,0,0,0,20150721
금천구,1,0,100,20150721
노원구,0,0,0,20150721
도봉구,0,0,0,20150721
동대문구,0,0,0,20150721
동작구,1,0,245,20150721
마포구,1,0,405,20150721
서대문구,1,0,20,20150721
서초구,0,0,0,20150721
성동구,0,0,0,20150721
성북구,1,0,441,20150721
송파구,1,0,27,20150721
양천구,1,0,20,20150721
영등포구,1,0,117,20150721
용산구,1,0,17,20150721
은평구,0,0,0,20150721
종로구,1,1,25000,20150721
중구,0,0,0,20150721
중랑구,2,0,55,20150721
강남구,1,0,360,20150722
강동구,1,0,26,20150722
강북구,0,0,0,20150722
강서구,4,0,109,20150722
관악구,1,2,31005,20150722
광진구,2,0,5145,20150722
구로구,0,0,0,20150722
금천구,0,0,0,20150722
노원구,0,0,0,20150722
도봉구,1,0,5685,20150722
동대문구,0,0,0,20150722
동작구,0,0,0,20150722
마포구,0,0,0,20150722
서대문구,1,0,20,20150722
서초구,1,0,41,20150722
성동구,2,0,2131,20150722
성북구,1,0,315,20150722
송파구,1,0,122,20150722
양천구,1,0,51,20150722
영등포구,0,0,0,20150722
용산구,2,0,32,20150722
은평구,0,0,0,20150722
종로구,0,0,0,20150722
중구,0,0,0,20150722
중랑구,1,2,686,20150722
강남구,2,0,200,20150723
강동구,0,0,0,20150723
강북구,1,3,8138,20150723
강서구,0,0,0,20150723
관악구,0,0,0,20150723
광진구,0,0,0,20150723
구로구,0,0,0,20150723
금천구,1,0,8,20150723
노원구,1,1,809,20150723
도봉구,1,0,30,20150723
동대문구,0,0,0,20150723
동작구,0,0,0,20150723
마포구,0,0,0,20150723
서대문구,1,0,11,20150723
서초구,0,0,0,20150723
성동구,1,0,90,20150723
성북구,0,0,0,20150723
송파구,2,0,2189,20150723
양천구,1,0,330,20150723
영등포구,1,0,110,20150723
용산구,0,0,0,20150723
은평구,0,0,0,20150723
종로구,3,0,4817,20150723
중구,1,0,8945,20150723
중랑구,0,0,0,20150723
강남구,1,0,31,20150724
강동구,0,0,0,20150724
강북구,0,0,0,20150724
강서구,2,0,5423,20150724
관악구,2,0,1205,20150724
광진구,0,0,0,20150724
구로구,0,0,0,20150724
금천구,0,0,0,20150724
노원구,1,0,21961,20150724
도봉구,0,0,0,20150724
동대문구,0,0,0,20150724
동작구,0,0,0,20150724
마포구,0,0,0,20150724
서대문구,2,0,448,20150724
서초구,1,0,48,20150724
성동구,1,0,40372,20150724
성북구,0,0,0,20150724
송파구,0,0,0,20150724
양천구,0,0,0,20150724
영등포구,0,0,0,20150724
용산구,1,0,106,20150724
은평구,1,0,4743,20150724
종로구,0,0,0,20150724
중구,0,0,0,20150724
중랑구,0,0,0,20150724
강남구,3,0,952,20150725
강동구,0,0,0,20150725
강북구,0,0,0,20150725
강서구,0,0,0,20150725
관악구,1,0,96,20150725
광진구,1,0,38,20150725
구로구,2,0,528,20150725
금천구,1,0,180,20150725
노원구,0,0,0,20150725
도봉구,1,0,82,20150725
동대문구,0,0,0,20150725
동작구,1,0,49,20150725
마포구,0,0,0,20150725
서대문구,0,0,0,20150725
서초구,1,0,5071,20150725
성동구,0,0,0,20150725
성북구,1,0,0,20150725
송파구,0,0,0,20150725
양천구,4,0,3878,20150725
영등포구,1,0,6584,20150725
용산구,0,0,0,20150725
은평구,2,0,136,20150725
종로구,0,0,0,20150725
중구,1,0,50,20150725
중랑구,1,0,407,20150725
강남구,0,0,0,20150726
강동구,0,0,0,20150726
강북구,0,0,0,20150726
강서구,1,0,20,20150726
관악구,1,0,440,20150726
광진구,2,0,5322,20150726
구로구,0,0,0,20150726
금천구,0,0,0,20150726
노원구,2,0,50,20150726
도봉구,1,0,91,20150726
동대문구,0,0,0,20150726
동작구,1,0,99,20150726
마포구,2,0,155,20150726
서대문구,3,0,69,20150726
서초구,0,0,0,20150726
성동구,0,0,0,20150726
성북구,0,0,0,20150726
송파구,1,0,22,20150726
양천구,1,0,121,20150726
영등포구,1,0,36,20150726
용산구,0,0,0,20150726
은평구,1,0,474,20150726
종로구,0,0,0,20150726
중구,1,0,28,20150726
중랑구,0,0,0,20150726
강남구,1,0,95,20150727
강동구,1,0,20,20150727
강북구,2,0,172,20150727
강서구,0,0,0,20150727
관악구,0,0,0,20150727
광진구,1,0,262,20150727
구로구,0,0,0,20150727
금천구,0,0,0,20150727
노원구,0,0,0,20150727
